sources_sourceID,river,city,state,country,region,measurement_location,exact_lat,exact_lng,street_number,street_name,street_lat,street_lng,feature_class,miles_from_site,post_code,place_name,county_number,county_name,state_name,agency,agency_id,full_site_name,unique_site_name
1018,"Klamath River","Klamath County",OR,"United States",West,"Miller Island Rd",42.14805556,-121.84861100,,"Miller Island Rd",42.14695,-121.84821,S1400,0.13,,,35,Klamath,Oregon,USGS,420853121505500,"Klamath River @ Klamath County, OR","Klamath River @ Klamath County, OR"
1019,"Klamath River","Klamath County",OR,"United States",West,"Green Springs Hwy",42.12792225,-121.92889640,,"Green Springs Hwy",42.12784,-121.92879,S1200,0.01,,,35,Klamath,Oregon,USGS,11509370,"Klamath River @ Klamath County, OR","Klamath River @ Klamath County, OR near  Green Springs Hwy"
1020,"Klamath River","Klamath County",OR,"United States",West,"Miller Island Rd",42.14805556,-121.84861100,,"Miller Island Rd",42.14695,-121.84821,S1400,0.13,,,35,Klamath,Oregon,USGS,420853121505500,"Klamath River @ Klamath County, OR","Klamath River @ Klamath County, OR near  Miller Island Rd"
1021,"Klamath River","Klamath County",OR,"United States",West,"15108 Green Springs Hwy, ZIP: 97601",42.12805556,-121.92777780,15108,"Green Springs Hwy",42.12847,-121.92829,S1200,0.06,97601,,35,Klamath,Oregon,USGS,420741121554001,"Klamath River @ Klamath County, OR","Klamath River @ Klamath County, OR near 15108 Green Springs Hwy, ZIP: 97601"
1022,"Klamath River","Klamath Falls",OR,"United States",West,"Southside Expy",42.19208889,-121.78298330,,"Southside Expy",42.19139,-121.78319,S1200,0.08,,"Klamath Falls",35,Klamath,Oregon,USGS,421131121465900,"Klamath River @ Klamath Falls, OR","Klamath River @ Klamath Falls, OR"
1023,"Klamath River",Klamath,CA,"United States",West,,41.51095430,-123.97951640,,,41.5108,-123.98145,S1400,0.16,,Klamath,15,"Del Norte",California,USGS,11530500,"Klamath River @ Klamath, CA","Klamath River @ Klamath, CA"
1024,"Klamath River","Siskiyou County",CA,"United States",West,"46894 State Hwy 96, ZIP: 96086",41.85373790,-123.23227330,46894,"State Hwy 96",41.85444,-123.23114,S1200,0.12,96086,,93,Siskiyou,California,USGS,11520500,"Klamath River @ Siskiyou County, CA","Klamath River @ Siskiyou County, CA near 46894 State Hwy 96, ZIP: 96086"
1025,"Klamath River","Siskiyou County",CA,"United States",West,"7780 Copco Rd, ZIP: 96044",41.92791865,-122.44418820,7780,"Copco Rd",41.92833,-122.44457,S1400,0.06,96044,,93,Siskiyou,California,USGS,11516530,"Klamath River @ Siskiyou County, CA","Klamath River @ Siskiyou County, CA near 7780 Copco Rd, ZIP: 96044"
1026,"Klamath River",,N/A,,N/A,"RAILROAD BRIDGE",42.20250000,-121.77500000,,,,,,,,,,,,USGS,421209121463000,"Klamath River","Klamath River near RAILROAD BRIDGE"
1027,"Klamath River",,N/A,,N/A,"RAILROAD BRIDGE BOTTOM",42.20250000,-121.77500000,,,,,,,,,,,,USGS,421209121463000,"Klamath River","Klamath River near RAILROAD BRIDGE BOTTOM"
1028,"Klamath River",,N/A,,N/A,"Rock QUARRY",42.10416667,-121.89333330,,,,,,,,,,,,USGS,420615121533600,"Klamath River","Klamath River near Rock QUARRY"
1029,"Klamath River",,N/A,,N/A,"Rock QUARRY - Bottom",42.10416667,-121.89333330,,,,,,,,,,,,USGS,420615121533600,"Klamath River","Klamath River near Rock QUARRY - Bottom"
1030,"Klamath Straits","Klamath County",OR,"United States",West,"HIGHWAY 97",42.08083330,-121.85000000,,,42.07989,-121.85101,S1400,0.13,,,35,Klamath,Oregon,USGS,420451121510000,"Klamath Straits @ Klamath County, OR","Klamath Straits @ Klamath County, OR"
1031,"Knap Of",,N/A,,N/A,,36.12792215,-78.79833890,,,,,,,,,,,,USGS,02086624,"Knap Of","Knap Of"
1032,"Knife River","Mercer County",ND,"United States",Midwest,"3852 4th St SW, ZIP: 58571",47.35805470,-101.39765950,3852,"4th St SW",47.35852,-101.39775,S1400,0.05,58571,,57,Mercer,"North Dakota",USGS,06340590,"Knife River @ Mercer County, ND","Knife River @ Mercer County, ND near 3852 4th St SW, ZIP: 58571"
1033,"Knife River","Mercer County",ND,"United States",Midwest,"902 Co Rd 27",47.28528160,-101.62210930,902,"Co Rd 27",47.28499,-101.62266,S1400,0.05,,,57,Mercer,"North Dakota",USGS,06340500,"Knife River @ Mercer County, ND","Knife River @ Mercer County, ND near 902 Co Rd 27"
1034,"Kootenai River","Boundary County",ID,"United States",West,"Co Rd 45",48.90500000,-116.40194440,,"Co Rd 45",48.90533,-116.40192,S1400,0.04,,,21,Boundary,Idaho,USGS,12318500,"Kootenai River @ Boundary County, ID","Kootenai River @ Boundary County, ID near  Co Rd 45"
1035,"Kootenai River","Boundary County",ID,"United States",West,"281 Tavern Farm Rd, ZIP: 83805",48.99638889,-116.50750000,281,"Tavern Farm Rd",48.99562,-116.50729,S1740,0.09,83805,,21,Boundary,Idaho,USGS,12322000,"Kootenai River @ Boundary County, ID","Kootenai River @ Boundary County, ID near 281 Tavern Farm Rd, ZIP: 83805"
1036,"Kx-68-31-403 (Tri-County",Cibolo,TX,"United States",Southwest,"1441 FM 1103, ZIP: 78108",29.57350090,-98.22993590,1441,"FM 1103",29.57268,-98.22951,S1400,0.1,78108,Cibolo,187,Guadalupe,Texas,USGS,293424098134701,"Kx-68-31-403 (Tri-County @ Cibolo, TX","Kx-68-31-403 (Tri-County @ Cibolo, TX"
1037,"L -4820","Cape Coral",FL,"United States",Southeast,"Diplomat Pkwy",26.68284878,-81.95675470,,"Diplomat Pkwy",26.68276,-81.95675,S1400,0.01,,"Cape Coral",71,Lee,Florida,USGS,264053081572501,"L -4820 @ Cape Coral, FL","L -4820 @ Cape Coral, FL"
1038,"L Arkansas",,N/A,,N/A,,37.89713889,-97.44111110,,,,,,,,,,,,USGS,375350097262800,"L Arkansas","L Arkansas"
1039,"L Arkansas","Harvey County",KS,"United States",Midwest,"US Hwy 50",38.02862230,-97.54059700,,"US Hwy 50",38.02861,-97.5406,S1200,0,,,79,Harvey,Kansas,USGS,07143672,"L Arkansas @ Harvey County, KS","L Arkansas @ Harvey County, KS"
1040,"L Arkansas","Sedgwick County",KS,"United States",Midwest,"W 109th St N",37.88306739,-97.42448640,,"W 109th St N",37.88322,-97.42449,S1400,0.02,,,173,Sedgwick,Kansas,USGS,07144100,"L Arkansas @ Sedgwick County, KS","L Arkansas @ Sedgwick County, KS"
1041,"L Back","Jasper County",SC,"United States",Southeast,,32.18575747,-81.11789000,,,32.1858,-81.11679,S1400,0.1,,,53,Jasper,"South Carolina",USGS,021989784,"L Back @ Jasper County, SC","L Back @ Jasper County, SC"
1042,"L Bull","Johnson County",KS,"United States",Midwest,"25393 W 199th St, ZIP: 66083",38.76750840,-94.87940730,25393,"W 199th St",38.76754,-94.87941,S1400,0,66083,,91,Johnson,Kansas,USGS,06914990,"L Bull @ Johnson County, KS","L Bull @ Johnson County, KS"
1043,"L Delaware","Brown County",KS,"United States",Midwest,"1299 130th St, ZIP: 66439",39.69623785,-95.56391470,1299,"130th St",39.69633,-95.56391,S1400,0.01,66439,,13,Brown,Kansas,USGS,06890000,"L Delaware @ Brown County, KS","L Delaware @ Brown County, KS"
1044,"L. Back","Jasper County",SC,"United States",Southeast,,32.18492419,-81.11705660,,,32.18491,-81.11678,S1400,0.03,,,53,Jasper,"South Carolina",USGS,02198979,"L. Back @ Jasper County, SC","L. Back @ Jasper County, SC"
1045,"L. Cataouatche",,N/A,,N/A,,29.85527778,-90.20472220,,,,,,,,,,,,USGS,2951190901217,"L. Cataouatche","L. Cataouatche"
1046,"L-67A Canal","Miami-Dade County",FL,"United States",Southeast,,25.86494444,-80.62025000,,,25.86492,-80.62022,S1400,0,,,86,Miami-Dade,Florida,USGS,2.55E+14,"L-67A Canal @ Miami-Dade County, FL","L-67A Canal @ Miami-Dade County, FL"
1047,"Lake Creek","Montgomery County",TX,"United States",Southwest,"3002 Honea Egypt Rd, ZIP: 77354",30.25377778,-95.57900000,3002,"Honea Egypt Rd",30.25361,-95.57903,S1400,0.02,77354,,339,Montgomery,Texas,USGS,08067900,"Lake Creek @ Montgomery County, TX","Lake Creek @ Montgomery County, TX"
1048,"Lake Ewauna",,N/A,,N/A,OR,42.21618610,-121.78267500,,,,,,,,,,,,USGS,421258121465801,"Lake Ewauna","Lake Ewauna"
1049,"Lake Fork","Wood County",TX,"United States",Southwest,"State Hwy 37",32.76318386,-95.46300940,,"State Hwy 37",32.7633,-95.46316,S1200,0.02,,,499,Wood,Texas,USGS,08019000,"Lake Fork @ Wood County, TX","Lake Fork @ Wood County, TX"
1050,"Lake George, Marker 5",,N/A,,N/A,,29.30858648,-81.60590910,,,,,,,,,,,,USGS,291830081362200,"Lake George, Marker 5","Lake George, Marker 5"
1051,"Lake Houston",,N/A,,N/A,"Mouth of Jack's Ditch",29.93825000,-95.16677780,,,,,,,,,,,,USGS,295554095093401,"Lake Houston","Lake Houston near Mouth of Jack's Ditch"
1052,"Lake Houston",,N/A,,N/A,"Pacific RR Bridge",29.97393333,-95.13938330,,,,,,,,,,,,USGS,295826095082200,"Lake Houston","Lake Houston near Pacific RR Bridge"
1053,"Lake Jesup","Seminole County",FL,"United States",Southeast,"State Hwy 417",28.71055556,-81.23861110,,"State Hwy 417",28.71061,-81.23851,S1200,0.01,,,117,Seminole,Florida,USGS,02234432,"Lake Jesup @ Seminole County, FL","Lake Jesup @ Seminole County, FL"
1054,"Lake Mattamuskeet",,N/A,,N/A,"E of NC HWY 94",35.50638889,-76.18388889,,,,,,,,,,,,USGS,0208458893,"Lake Mattamuskeet","Lake Mattamuskeet near E of NC HWY 94"
1055,"Lake Mattamuskeet",,N/A,,N/A,"West of NC HWY 94",35.50583330,-76.25388889,,,,,,,,,,,,USGS,0208458892,"Lake Mattamuskeet","Lake Mattamuskeet near West of NC HWY 94"
1056,"Lake Maumelle","Pulaski County",AR,"United States",Southeast,"21304 State Hwy 10, ZIP: 72016",34.87527778,-92.65388890,21304,"State Hwy 10",34.87529,-92.65397,S1200,0.01,72016,,119,Pulaski,Arkansas,USGS,072632966,"Lake Maumelle @ Pulaski County, AR","Lake Maumelle @ Pulaski County, AR"
1057,"Lake Meredith","Crowley County",CO,"United States",West,"6001 Co Ln 20, ZIP: 81063",38.19944444,-103.71055560,6001,"Co Ln 20",38.20073,-103.7108,S1400,0.14,81063,,25,Crowley,Colorado,USGS,07120480,"Lake Meredith @ Crowley County, CO","Lake Meredith @ Crowley County, CO"
1058,"Lake Salvador",,N/A,,N/A,,29.77138889,-90.19333330,,,,,,,,,,,,USGS,073802375,"Lake Salvador","Lake Salvador"
1059,"Lake Taneycomo","Taney County",MO,"United States",Midwest,"L W Hyer Dr",36.61733330,-93.24275000,,"L W Hyer Dr",36.61738,-93.24185,S1400,0.08,,,213,Taney,Missouri,USGS,07053600,"Lake Taneycomo @ Taney County, MO","Lake Taneycomo @ Taney County, MO"
1060,"Lake Tapps",,N/A,,N/A,,47.23815640,-122.22817460,,,,,,,,,,,,USGS,12101100,"Lake Tapps","Lake Tapps"
1061,"Lake Tarpon","Pinellas County",FL,"United States",Southeast,,28.12640340,-82.73676750,,,28.1255,-82.73687,S1400,0.1,,,103,Pinellas,Florida,USGS,02307479,"Lake Tarpon @ Pinellas County, FL","Lake Tarpon @ Pinellas County, FL"
1062,"Landa Lake","New Braunfels",TX,"United States",Southwest,"2950 State Hwy 46, ZIP: 78130",29.72800153,-98.13445330,2950,"State Hwy 46",29.72771,-98.13441,S1200,0.03,78130,"New Braunfels",91,Comal,Texas,USGS,08168909,"Landa Lake @ New Braunfels, TX","Landa Lake @ New Braunfels, TX"
1063,"Las Flores",,N/A,,N/A,,33.29055556,-117.46500000,,,,,,,,,,,,USGS,11046102,"Las Flores","Las Flores"
1064,"Las Vegas",Henderson,NV,"United States",West,"2677 Pabco Rd, ZIP: 89015",36.08747539,-114.98582760,2677,"Pabco Rd",36.08705,-114.98514,S1400,0.08,89015,Henderson,3,Clark,Nevada,USGS,09419700,"Las Vegas @ Henderson, NV","Las Vegas @ Henderson, NV"
1065,"Las Vegas",,N/A,,N/A,"Above Detention Basin",36.30246806,-115.13917140,,,,,,,,,,,,USGS,09419648,"Las Vegas","Las Vegas near Above Detention Basin"
1066,"Las Vegas Wasteway",,N/A,,N/A,,36.10608548,-115.01944030,,,,,,,,,,,,USGS,09419679,"Las Vegas Wasteway","Las Vegas Wasteway"
1067,"Latimer Brook","New London County",CT,"United States",Northeast,"I- 95",41.36861110,-72.20222220,,"I- 95",41.369,-72.20268,S1100,0.06,,,11,"New London",Connecticut,USGS,11277905,"Latimer Brook @ New London County, CT","Latimer Brook @ New London County, CT"
1068,"Leach Creek","Grand Junction",CO,"United States",West,"2407 I- 70 Business Lp, ZIP: 81505",39.09081474,-108.60759500,2407,"I- 70 Business Lp",39.091,-108.6075,S1200,0.02,81505,"Grand Junction",77,Mesa,Colorado,USGS,09152650,"Leach Creek @ Grand Junction, CO","Leach Creek @ Grand Junction, CO"
1069,"Leadville Mine","Lake County",CO,"United States",West,"River Rd",39.27471150,-106.28807950,,"River Rd",39.27453,-106.28805,S1400,0.02,,,65,Lake,Colorado,USGS,07079200,"Leadville Mine @ Lake County, CO","Leadville Mine @ Lake County, CO"
1070,"Leaf River","Forrest County",MS,"United States",Southeast,"N Main St",31.34305556,-89.28027780,,"N Main St",31.34309,-89.28029,S1200,0,,,35,Forrest,Mississippi,USGS,02473000,"Leaf River @ Forrest County, MS","Leaf River @ Forrest County, MS near  N Main St"
1071,"Leaf River","Forrest County",MS,"United States",Southeast,"Sims Rd",31.26128844,-89.22644850,,"Sims Rd",31.26076,-89.22626,S1400,0.06,,,35,Forrest,Mississippi,USGS,02473260,"Leaf River @ Forrest County, MS","Leaf River @ Forrest County, MS near  Sims Rd"
1072,"Leaf River","Perry County",MS,"United States",Southeast,"300 Mahned Rd, ZIP: 39462",31.22656880,-89.08755430,300,"Mahned Rd",31.22702,-89.08737,S1400,0.05,39462,,111,Perry,Mississippi,USGS,02473360,"Leaf River @ Perry County, MS","Leaf River @ Perry County, MS"
1073,"Leary-Weber Ditch","Hancock County",IN,"United States",Midwest,"1022 W 400 N, ZIP: 46140",39.84254190,-85.82497920,1022,"W 400 N",39.84244,-85.82498,S1400,0.01,46140,,59,Hancock,Indiana,USGS,3361638,"Leary-Weber Ditch @ Hancock County, IN","Leary-Weber Ditch @ Hancock County, IN"
1074,"Leavenworth Creek","Clear Creek County",CO,"United States",West,"Guanella Pass Rd",39.68720955,-105.70028210,,"Guanella Pass Rd",39.68734,-105.70044,S1400,0.02,,,19,"Clear Creek",Colorado,USGS,06714800,"Leavenworth Creek @ Clear Creek County, CO","Leavenworth Creek @ Clear Creek County, CO"
1075,"Lehigh River",Easton,PA,"United States",Northeast,"Hill Rd",40.66926560,-75.23628808,,"Hill Rd",40.66973,-75.23623,S1400,0.05,,Easton,95,Northampton,Pennsylvania,USGS,01454700,"Lehigh River @ Easton, PA","Lehigh River @ Easton, PA near  Hill Rd"
1076,"Lehigh River",Easton,PA,"United States",Northeast,"299 Smith Ave, ZIP: 18042",40.68676549,-75.20850980,299,"Smith Ave",40.68653,-75.20804,S1200,0.05,18042,Easton,95,Northampton,Pennsylvania,USGS,01454720,"Lehigh River @ Easton, PA","Lehigh River @ Easton, PA near 299 Smith Ave, ZIP: 18042"
1077,"Lelia Lake","Donley County",TX,"United States",Southwest,"FM 2471",34.93560669,-100.69652460,,"FM 2471",34.93551,-100.69652,S1400,0.01,,,129,Donley,Texas,USGS,07299890,"Lelia Lake @ Donley County, TX","Lelia Lake @ Donley County, TX"
1078,"Level Creek","Gwinnett County",GA,"United States",Southeast,"Settle Bridge Rd",34.08426677,-84.09407890,,"Settle Bridge Rd",34.08431,-84.09401,S1400,0.01,,,135,Gwinnett,Georgia,USGS,02334580,"Level Creek @ Gwinnett County, GA","Level Creek @ Gwinnett County, GA near  Settle Bridge Rd"
1079,"Level Creek","Gwinnett County",GA,"United States",Southeast,"5332 Suwanee Dam Rd, ZIP: 30024",34.09648900,-84.07963360,5332,"Suwanee Dam Rd",34.09708,-84.07878,S1400,0.1,30024,,135,Gwinnett,Georgia,USGS,02334578,"Level Creek @ Gwinnett County, GA","Level Creek @ Gwinnett County, GA near 5332 Suwanee Dam Rd, ZIP: 30024"
1080,"Levisa Fork","Buchanan County",VA,"United States",Southeast,"32158 Riverside Dr, ZIP: 24603",37.35371995,-82.19569350,32158,"Riverside Dr",37.35363,-82.19567,S1500,0.01,24603,,27,Buchanan,Virginia,USGS,03207800,"Levisa Fork @ Buchanan County, VA","Levisa Fork @ Buchanan County, VA"
1081,"Lewis Wash","Grand Junction",CO,"United States",West,"345 Sunnyside Cir, ZIP: 81504",39.06053714,-108.47786830,345,"Sunnyside Cir",39.06047,-108.47734,S1400,0.05,81504,"Grand Junction",77,Mesa,Colorado,USGS,09106200,"Lewis Wash @ Grand Junction, CO","Lewis Wash @ Grand Junction, CO"
1082,"Lick Creek","Travis County",TX,"United States",Southwest,"1200 Big Rock Trl, ZIP: 78669",30.37425833,-98.08875830,1200,"Big Rock Trl",30.37337,-98.08968,S1400,0.13,78669,,453,Travis,Texas,USGS,08153990,"Lick Creek @ Travis County, TX","Lick Creek @ Travis County, TX"
1083,"Licking River","Campbell County",KY,"United States",Southeast,"Creektrace Rd",38.92034170,-84.44799549,,"Creektrace Rd",38.92068,-84.44795,S1200,0.04,,,37,Campbell,Kentucky,USGS,03254520,"Licking River @ Campbell County, KY","Licking River @ Campbell County, KY"
1084,"Lincoln Creek",Milwaukee,WI,"United States",Midwest,"4399 N Sherman Blvd, ZIP: 53216",43.09713889,-87.96725000,4399,"N Sherman Blvd",43.09685,-87.96699,S1400,0.04,53216,Milwaukee,79,Milwaukee,Wisconsin,USGS,040869416,"Lincoln Creek @ Milwaukee, WI","Lincoln Creek @ Milwaukee, WI"
1085,"Line Creek",,N/A,,N/A,,33.35761729,-84.58242890,,,,,,,,,,,,USGS,02344630,"Line Creek","Line Creek"
1086,"Link River","Klamath Falls",OR,"United States",West,"Link River Trl",42.23361110,-121.80250000,,"Link River Trl",42.23312,-121.80295,S1710,0.07,,"Klamath Falls",35,Klamath,Oregon,USGS,421401121480900,"Link River @ Klamath Falls, OR","Link River @ Klamath Falls, OR near  Link River Trl"
1087,"Link River","Klamath Falls",OR,"United States",West,"100 W Main St, ZIP: 97601",42.21931140,-121.79028160,100,"W Main St",42.21933,-121.79054,S1200,0.02,97601,"Klamath Falls",35,Klamath,Oregon,USGS,11507501,"Link River @ Klamath Falls, OR","Link River @ Klamath Falls, OR near 100 W Main St, ZIP: 97601"
1088,"Linville Creek",Broadway,VA,"United States",Southeast,"301 Springbrook Rd, ZIP: 22815",38.60678588,-78.80335700,301,"Springbrook Rd",38.60614,-78.80329,S1400,0.07,22815,Broadway,165,Rockingham,Virginia,USGS,01632082,"Linville Creek @ Broadway, VA","Linville Creek @ Broadway, VA"
1089,"Little Back",,N/A,,N/A,,32.13666667,-81.12194440,,,,,,,,,,,,USGS,021989793,"Little Back","Little Back"
1090,"Little Back","Jasper County",SC,"United States",Southeast,,32.17075820,-81.11816770,,,32.17039,-81.11851,S1400,0.05,,,53,Jasper,"South Carolina",USGS,021989791,"Little Back @ Jasper County, SC","Little Back @ Jasper County, SC"
1091,"Little Back","Port Wentworth",GA,"United States",Southeast,"N Coastal Hwy",32.16583333,-81.13000000,,"N Coastal Hwy",32.16584,-81.13,S1200,0,,"Port Wentworth",51,Chatham,Georgia,USGS,021989792,"Little Back @ Port Wentworth, GA","Little Back @ Port Wentworth, GA"
1092,"Little Blackwater",,N/A,,N/A,,38.50166667,-76.09416670,,,,,,,,,,,,USGS,01490120,"Little Blackwater","Little Blackwater"
1093,"Little Blackwater","Dorchester County",MD,"United States",Northeast,"2500 Key Wallace Dr, ZIP: 21613",38.44527778,-76.08388889,2500,"Key Wallace Dr",38.44548,-76.08337,S1400,0.05,21613,,19,Dorchester,Maryland,USGS,01490140,"Little Blackwater @ Dorchester County, MD","Little Blackwater @ Dorchester County, MD"
1094,"Little Blue",Independence,MO,"United States",Midwest,"23008 State Hwy 78, ZIP: 64056",39.10056090,-94.30050380,23008,"State Hwy 78",39.10045,-94.30049,S1200,0.01,64056,Independence,95,Jackson,Missouri,USGS,06894000,"Little Blue @ Independence, MO","Little Blue @ Independence, MO"
1095,"Little Blue","Kansas City",MO,"United States",Midwest,"Lee's Summit Rd",39.01736110,-94.38727780,,"Lee's Summit Rd",39.01723,-94.38746,S1400,0.02,,"Kansas City",95,Jackson,Missouri,USGS,06893820,"Little Blue @ Kansas City, MO","Little Blue @ Kansas City, MO"
1096,"Little Cahaba",Leeds,AL,"United States",Southeast,"7111 Elliott Ln SW, ZIP: 35094",33.52427129,-86.57554040,7111,"Elliott Ln SW",33.52453,-86.5754,S1400,0.03,35094,Leeds,73,Jefferson,Alabama,USGS,02423398,"Little Cahaba @ Leeds, AL","Little Cahaba @ Leeds, AL near 7111 Elliott Ln SW, ZIP: 35094"
1097,"Little Cahaba",Leeds,AL,"United States",Southeast,"898 Helen St, ZIP: 35094",33.53454886,-86.56248470,898,"Helen St",33.53609,-86.56165,S1400,0.19,35094,Leeds,73,Jefferson,Alabama,USGS,02423397,"Little Cahaba @ Leeds, AL","Little Cahaba @ Leeds, AL near 898 Helen St, ZIP: 35094"
1098,"Little Charley","Highlands County",FL,"United States",Southeast,,27.47809350,-81.55674310,,,27.47827,-81.55674,S1400,0.02,,,55,Highlands,Florida,USGS,02296222,"Little Charley @ Highlands County, FL","Little Charley @ Highlands County, FL"
1099,"Little Clearfield","Clearfield County",PA,"United States",Northeast,"213 Diamond Ln, ZIP: 16830",40.96950187,-78.40835340,213,"Diamond Ln",40.96997,-78.40867,S1740,0.06,16830,,33,Clearfield,Pennsylvania,USGS,01541490,"Little Clearfield @ Clearfield County, PA","Little Clearfield @ Clearfield County, PA"
1100,"Little Coal","Boone County",WV,"United States",Southeast,"42 Hill Valley Dr, ZIP: 25529",38.15482058,-81.85234779,42,"Hill Valley Dr",38.15525,-81.85218,S1400,0.05,25529,,5,Boone,"West Virginia",USGS,03199400,"Little Coal @ Boone County, WV","Little Coal @ Boone County, WV"
1101,"Little Coal",Danville,WV,"United States",Southeast,"100 Park Ave, ZIP: 25053",38.07982264,-81.83623460,100,"Park Ave",38.07994,-81.83622,S1400,0.01,25053,Danville,5,Boone,"West Virginia",USGS,03199000,"Little Coal @ Danville, WV","Little Coal @ Danville, WV"
1102,"Little Cobb","Blue Earth County",MN,"United States",Midwest,"15433 Lilac Rd, ZIP: 56065",43.99663250,-93.90856280,15433,"Lilac Rd",43.99655,-93.90906,S1400,0.04,56065,,13,"Blue Earth",Minnesota,USGS,05320270,"Little Cobb @ Blue Earth County, MN","Little Cobb @ Blue Earth County, MN"
1103,"Little Cottonwood","Cottonwood Heights",UT,"United States",West,"1693 Siesta Dr, ZIP: 84093",40.61439238,-111.84298920,1693,"Siesta Dr",40.61296,-111.84351,S1400,0.17,84093,"Cottonwood Heights",35,"Salt Lake",Utah,USGS,10167800,"Little Cottonwood @ Cottonwood Heights, UT","Little Cottonwood @ Cottonwood Heights, UT"
1104,"Little Cottonwood",Murray,UT,"United States",West,"S 360 W",40.66383600,-111.90188020,,"S 360 W",40.66383,-111.90199,S1400,0.01,,Murray,35,"Salt Lake",Utah,USGS,10168000,"Little Cottonwood @ Murray, UT","Little Cottonwood @ Murray, UT"
1105,"Little Cypress","Harrison County",TX,"United States",Southwest,"FM 450",32.62388889,-94.57694440,,"FM 450",32.62383,-94.57692,S1400,0.01,,,203,Harrison,Texas,USGS,07346055,"Little Cypress @ Harrison County, TX","Little Cypress @ Harrison County, TX"
1106,"Little Cypress","Upshur County",TX,"United States",Southwest,"FM 555",32.73916667,-94.86638890,,"FM 555",32.7393,-94.8665,S1400,0.02,,,459,Upshur,Texas,USGS,07346048,"Little Cypress @ Upshur County, TX","Little Cypress @ Upshur County, TX near  FM 555"
1107,"Little Cypress","Upshur County",TX,"United States",Southwest,"State Hwy 155 N",32.76805556,-94.91583330,,"State Hwy 155 N",32.76793,-94.91571,S1200,0.02,,,459,Upshur,Texas,USGS,07346047,"Little Cypress @ Upshur County, TX","Little Cypress @ Upshur County, TX near  State Hwy 155 N"
1108,"Little Econlockhatchee","Orange County",FL,"United States",Southeast,"9997 Berry Dease Rd, ZIP: 32825",28.52500210,-81.24395600,9997,"Berry Dease Rd",28.5247,-81.24396,S1400,0.03,32825,,95,Orange,Florida,USGS,02233200,"Little Econlockhatchee @ Orange County, FL","Little Econlockhatchee @ Orange County, FL"
1109,"Little Elm","Denton County",TX,"United States",Southwest,"FM 428",33.28344977,-96.89278050,,"FM 428",33.28344,-96.89255,S1400,0.02,,,121,Denton,Texas,USGS,08052700,"Little Elm @ Denton County, TX","Little Elm @ Denton County, TX"
1110,"Little Fork",Littlefork,MN,"United States",Midwest,"1274 4th Ave, ZIP: 56653",48.39577636,-93.54932660,1274,"4th Ave",48.39612,-93.54953,S1400,0.04,56653,Littlefork,71,Koochiching,Minnesota,USGS,05131500,"Little Fork @ Littlefork, MN","Little Fork @ Littlefork, MN near 1274 4th Ave, ZIP: 56653"
1111,"Little Fork",Littlefork,MN,"United States",Midwest,"1278 4th Ave, ZIP: 56653",48.39583330,-93.54916670,1278,"4th Ave",48.39615,-93.54948,S1400,0.04,56653,Littlefork,71,Koochiching,Minnesota,USGS,05131501,"Little Fork @ Littlefork, MN","Little Fork @ Littlefork, MN near 1278 4th Ave, ZIP: 56653"
1112,"Little Kanawha","Braxton County",WV,"United States",Southeast,"State Rte 1",38.74343370,-80.52536670,,"State Rte 1",38.74286,-80.52569,S1400,0.07,,,7,Braxton,"West Virginia",USGS,03151400,"Little Kanawha @ Braxton County, WV","Little Kanawha @ Braxton County, WV"
1113,"Little Lake",,N/A,,N/A,"Bay Dosgirs E of Gallinano, LA",29.46666667,-90.10000000,,,,,,,,,,,,USGS,292800090060000,"Little Lake","Little Lake near Bay Dosgirs E of Gallinano, LA"
1114,"Little Lake",,N/A,,N/A,"Cutoff, LA",29.51771740,-90.18146550,,,,,,,,,,,,USGS,07380335,"Little Lake","Little Lake near Cutoff, LA"
1115,"Little Lick","Durham County",NC,"United States",Southeast,"785 Stallings Rd, ZIP: 27703",35.98653460,-78.79917260,785,"Stallings Rd",35.98659,-78.79906,S1400,0.01,27703,,63,Durham,"North Carolina",USGS,0208700780,"Little Lick @ Durham County, NC","Little Lick @ Durham County, NC"
1116,"Little Manatee","Hillsborough County",FL,"United States",Southeast,"I- 75",27.66555556,-82.43222220,,"I- 75",27.66572,-82.43252,S1100,0.03,,,57,Hillsborough,Florida,USGS,02300542,"Little Manatee @ Hillsborough County, FL","Little Manatee @ Hillsborough County, FL near  I- 75"
1117,"Little Manatee","Hillsborough County",FL,"United States",Southeast,"N US Hwy 301",27.67114344,-82.35259250,,"N US Hwy 301",27.67131,-82.35272,S1200,0.02,,,57,Hillsborough,Florida,USGS,02300500,"Little Manatee @ Hillsborough County, FL","Little Manatee @ Hillsborough County, FL near  N US Hwy 301"
1118,"Little Manatee",Ruskin,FL,"United States",Southeast,"3466 W Shell Point Rd, ZIP: 33570",27.71836320,-82.47981720,3466,"W Shell Point Rd",27.71954,-82.48,S1400,0.13,33570,Ruskin,57,Hillsborough,Florida,USGS,02300554,"Little Manatee @ Ruskin, FL","Little Manatee @ Ruskin, FL near 3466 W Shell Point Rd, ZIP: 33570"
